quality_policy,mode,order,name,estimate,std_error,ci_low,ci_high,boundary_distance,near_boundary
default,full_gap,"(3, 0, 1)",ar.L1,0.3919654929300634,1.0589808041503329e-09,0.39196549085449917,0.3919654950056276,0.6080345070699367,False
default,full_gap,"(3, 0, 1)",ar.L2,0.3101645089466252,1.2937578522891159e-09,0.31016450641090637,0.310164511482344,0.6898354910533748,False
default,full_gap,"(3, 0, 1)",ar.L3,0.1455147008876349,1.5683188817434968e-09,0.14551469781378637,0.14551470396148344,0.854485299112365,False
default,full_gap,"(3, 0, 1)",ma.L1,0.1701578727839225,7.968355508689177e-12,0.1701578727683048,0.1701578727995402,0.8298421272160775,False
default,full_gap,"(3, 0, 1)",sigma2,5.9204524042052155e-09,4.3464248634550237e-11,5.835264042266403e-09,6.005640766144028e-09,,False
default,full_gap,"(1, 0, 0)",const,-2.431719923147213e-05,6.152496897773577e-06,-3.637587156610275e-05,-1.2258526896841511e-05,,False
default,full_gap,"(1, 0, 0)",ar.L1,0.8054790225233811,3.900187612971941e-10,0.8054790217589584,0.8054790232878039,0.1945209774766189,False
default,full_gap,"(1, 0, 0)",sigma2,6.43302590350756e-09,4.526003844439613e-11,6.344317858217645e-09,6.521733948797475e-09,,False
default,longest_segment,"(1, 1, 1)",ar.L1,0.09498783545122069,1.3825465282111324e-18,0.09498783545122069,0.09498783545122069,0.9050121645487793,False
default,longest_segment,"(1, 1, 1)",ma.L1,-0.5383355839714126,2.0250210668234133e-18,-0.5383355839714126,-0.5383355839714126,0.46166441602858743,False
default,longest_segment,"(1, 1, 1)",sigma2,6.143917183864003e-09,3.843900955324464e-10,5.390526440606497e-09,6.897307927121509e-09,,False
default,longest_segment,"(2, 0, 1)",const,-0.00010304556616174708,7.129734623298218e-06,-0.00011701958924273983,-8.907154308075433e-05,,False
default,longest_segment,"(2, 0, 1)",ar.L1,-0.0,6.218933383450953e-11,-1.218888545381769e-10,1.218888545381769e-10,1.0,False
default,longest_segment,"(2, 0, 1)",ar.L2,0.0,7.54175125198038e-11,-1.4781560834241406e-10,1.4781560834241406e-10,1.0,False
default,longest_segment,"(2, 0, 1)",ma.L1,0.0,6.21893253666607e-11,-1.2188883794149816e-10,1.2188883794149816e-10,1.0,False
default,longest_segment,"(2, 0, 1)",sigma2,5.7041838441024976e-09,4.475536815758107e-10,4.8269947470656016e-09,6.5813729411393936e-09,,False
default,longest_segment,"(1, 1, 0)",ar.L1,-0.3078372152404594,4.200800371675915e-19,-0.3078372152404594,-0.3078372152404594,0.6921627847595406,False
default,longest_segment,"(1, 1, 0)",sigma2,8.065774312102746e-09,5.233797683750694e-10,7.039968815850694e-09,9.091579808354797e-09,,False
