target_id,quarter,sample_stratum,trial_index,trial_seed,null_block_size_cadences,success,error,raw_top1_mes,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,event_consistency_score,robust_veto_score,hardened_period_days,hardened_epoch_days,hardened_duration_hours,selected_raw_mes,consistency_weight,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,leave_one_out_ratio_normalized,event_consistent_flag,transit_consistency_veto_pass,diagnostic_consistency_veto_pass,event_depth_chi2_pvalue,event_depth_reduced_chi2,odd_even_tested,odd_even_depth_pvalue,odd_even_depth_z,odd_even_depth_difference_fraction,robust_event_snr,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,diagnostic_veto_reason,any_candidate_survives_veto,selection_status,ranking_changed
2996004,5,high_scatter,0,3866156580,24,True,,396.278046772124,9.706402130541392,448.0264290132036,7.846859827637672,241.67983443059748,298.80792639273153,13.629832044360228,443.9394801322269,5.885144870728254,298.80792639273153,0.8088133315210353,7,1.0,0.8571428571428571,0.38553868171061423,0.6964639728603773,True,True,True,7.208768484091808e-282,219.88233083263628,True,1.6653970333444628e-22,9.760374126539906,0.40369067897804145,44.23600838885708,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,True
2996004,5,high_scatter,1,3116490535,24,True,,275.9756265120733,8.684675590484403,449.94727490851074,9.80857478454709,211.38999594193555,228.04715287311893,13.48679032875225,445.10424838789186,9.80857478454709,228.04715287311893,0.9269574001634167,7,1.0,1.0,0.263499981384811,0.8592500217177207,True,True,True,3.5309859747760864e-11,10.08645770034891,True,0.24163270976864118,-1.170915585504534,0.12491138288194352,17.5630916072404,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,True
2996004,5,high_scatter,2,3258593419,24,True,,315.37857188098195,9.82900931534823,445.79906515587936,9.80857478454709,241.41434621670078,265.451370951264,12.403760196291842,445.75815337352833,9.80857478454709,265.451370951264,0.9094484814735565,8,1.0,0.875,0.2117448659530908,0.8678518637991997,True,True,True,1.3647543769384811e-14,11.431400049562669,True,0.6680902614836037,0.4287704830826224,0.06800424163980251,13.573140583201567,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,True
2996004,5,high_scatter,3,2027917030,24,True,,541.4557180480622,10.585086954990402,446.8003571651352,9.80857478454709,401.1588595123464,541.4557180480622,10.585086954990402,446.80031444438646,9.80857478454709,541.4557180480622,0.7408895060865118,9,1.0,0.6666666666666666,0.3291988766145833,0.5989060901921338,True,True,False,1.7924634205674124e-63,39.47307746255764,True,1.446806335990252e-06,-4.818446051570794,1.0008534166793424,9.993204642442686,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_top1_mes_preserved,False
2996004,5,high_scatter,4,1564053442,24,True,,302.8026352364202,13.139403305132873,446.71861904193065,9.80857478454709,178.35118868186774,210.49621345650195,12.60810550430324,446.73901085198304,9.80857478454709,210.49621345650195,0.8472892968154183,8,1.0,0.875,0.3269398771163538,0.7657253425581314,True,True,True,3.859182674984509e-09,7.558798173613037,True,0.7947406985667463,0.26015955780439287,0.04572674179760982,9.226421934626837,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,True
2996004,5,high_scatter,5,2210436064,24,True,,565.7164532612871,11.055081163416617,445.79906515587936,9.80857478454709,433.66512609747224,565.7164532612871,11.055081163416617,445.7990224351306,9.80857478454709,565.7164532612871,0.7665768311977583,9,1.0,0.6666666666666666,0.33640925052692155,0.6938429339402015,True,True,False,3.7889573537556367e-36,23.353143673134735,True,1.1580362712881614e-06,4.862685738387285,1.08378567528889,8.835016247024276,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_top1_mes_preserved,False
2996004,5,high_scatter,6,1925597989,24,True,,443.4351609193798,5.1495017618872225,445.8194996866805,9.80857478454709,370.10545092819945,418.8519952129451,11.300295533030294,445.81945696593175,9.80857478454709,418.8519952129451,0.8836186890790318,9,1.0,0.8888888888888888,0.25910939897198165,0.8228212255019519,True,True,False,2.49641213196787e-10,7.672578936191323,True,0.0005234981983634825,-3.468435488595182,0.7390659965374338,11.805363643848635,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,True
2996004,5,high_scatter,7,2955469727,24,True,,293.61300692820885,8.92988996009808,451.8681208038179,5.885144870728254,208.1614273673615,243.51777776502138,11.463771779439412,448.4759459700799,3.923429913818836,243.51777776502138,0.8548099825722932,8,1.0,1.0,0.3606374069829113,0.7307001063052443,True,True,True,3.0924104582851235e-30,22.18879850047069,True,0.2316681453969676,-1.1960728143745996,0.12395118301101259,16.30539509970885,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,True
2996004,5,high_scatter,8,2392635706,24,True,,414.9325887974101,9.420318699325435,446.2894938951067,9.80857478454709,349.4313049020447,388.43897011783775,11.484206310240552,446.2485821127557,9.80857478454709,388.43897011783775,0.8995783939907996,9,1.0,0.8888888888888888,0.2268428963303772,0.8470095629621932,True,True,False,4.741375016202414e-40,25.66987786763653,True,0.8436216767244981,-0.19726307081150915,0.022773845573907228,16.232759574559292,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,True
2996004,5,high_scatter,9,4177124584,24,True,,593.9665738726156,12.832885343115777,445.8194996866805,9.80857478454709,451.86029677008776,529.9786898082581,5.823841278324835,445.7990224351306,9.80857478454709,529.9786898082581,0.8526008789779209,16,1.0,0.75,0.17499391970668035,0.800637574245885,True,True,False,1.830865983585321e-10,5.18033624739737,True,0.0002565621443108274,-3.655619015781326,1.0867561528627818,5.428483022554496,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,True
