target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,event_consistency_score,consistency_weight,valid_event_count,expected_event_count_event_check,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_consistent_flag,raw_rank_of_selected_candidate,ranking_changed,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,raw_top1_mes,raw_top1_max_ses,raw_top1_period_exact_fractional_error,raw_top1_exact_period_recovered,raw_top1_harmonic_period_recovered
11245408,5,long_memory,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.0107566442239,8.0,0.0005,0.75,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.1107775324223,389.1357916654816,7,32,0.21875,144,20,0.705746812466532,False,False,0.4023381248116493,db6,43,686,7,0.020969831925580284,0.0004999991226549705,154,227.05962862958438,0.5496337567996855,32,32,1.0,0.5625,0.15662330861503684,0.8705823911070588,1.1578089629392547,0.21237527349337856,0.18342859685093058,0.18636364076427941,7.424292044197478e-05,9.234693400502701,False,1,False,2.94253187533468,445.6971814974859,9.808439584448934,413.1107775324223,389.1357916654816,0.705746812466532,False,False
10223890,5,quiet_low_scatter,0,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,443.81041403457203,2.0,0.0002,0.15,True,,13.915774834924378,447.6993529891952,9.808475654572248,101.06450044908534,94.6913747630796,4,7,0.5714285714285714,681,20,5.957887417462189,False,False,0.398863332811743,db6,43,686,7,0.013289696613521132,0.00019998877249138847,226,58.85718142434959,0.5823724568252419,6,7,0.8571428571428571,0.6666666666666666,0.4624315195321244,0.6450821765614506,3.762341662873146,1.0717510621332262,0.2848627685011398,0.3120515282028927,4.891911998627929e-05,2.088169014089128,False,1,False,13.915774834924378,447.6993529891952,9.808475654572248,101.06450044908534,94.6913747630796,5.957887417462189,False,False
10223890,5,quiet_low_scatter,1,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,444.410414034572,4.0,0.0005,0.45,True,,2.0025637794751674,444.3685581314967,3.9233902618288994,168.47738734909206,88.35392719335665,27,47,0.574468085106383,98,8,0.0012818897375836968,True,True,0.4097704170271754,db6,43,686,7,0.020978641759818232,0.0004999965330922951,418,165.72881804080495,0.9836858266172425,46,47,0.9787234042553191,1.0,0.04316396425380845,0.9780990587627736,96.01248439393113,92.88335405355474,0.9674091305924568,0.9780990587627734,0.00043640809524458923,0.20988521568682872,True,1,False,2.0025637794751674,444.3685581314967,3.9233902618288994,168.47738734909206,88.35392719335665,0.0012818897375836968,True,True
10223890,5,quiet_low_scatter,2,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,447.260414034572,2.0,0.0005,0.75,True,,13.956643483485095,447.576747043513,9.808475654572248,105.78356076774023,94.6913747630796,3,7,0.42857142857142855,683,20,1.791328696697019,False,False,0.4098393749445677,db6,43,686,7,0.021013653241548285,0.0004999965410847906,97,61.0106912153084,0.5767502131003538,6,7,0.8571428571428571,0.6666666666666666,0.46187516959396735,0.6457497964872392,4.392546183247276,1.2024043498212216,0.27373744057764704,0.29986434207621454,6.346338555132669e-05,2.300791658136808,False,1,False,13.956643483485095,447.576747043513,9.808475654572248,105.78356076774023,94.6913747630796,1.791328696697019,False,False
10223890,5,quiet_low_scatter,3,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,445.760414034572,8.0,0.0002,0.45,True,,13.936209159204736,447.6380500163541,9.808475654572248,101.04268297738376,94.6913747630796,3,7,0.42857142857142855,682,20,1.7872418318409473,False,False,0.40551991714164615,db6,43,686,7,0.013262342926997819,0.00019999976398599184,305,0.0,0.0,6,7,0.8571428571428571,0.5,0.43802610543186987,0.6743686734817561,1.5795899660406179,-0.4158838053790969,0.0,0.0,3.7748193094128135e-05,2.706126629612485,False,1,False,13.936209159204736,447.6380500163541,9.808475654572248,101.04268297738376,94.6913747630796,1.7872418318409473,False,False
10223890,5,quiet_low_scatter,4,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,445.010414034572,4.0,0.0002,0.15,True,,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,681,20,0.39157748349243776,False,False,0.399235624819994,db6,43,686,7,0.013267644457185989,0.0001999994469580324,85,52.103081620649036,0.5155892169560198,6,7,0.8571428571428571,0.6666666666666666,0.4942814852787201,0.6068622176655359,3.5394341311343855,0.6584252299708931,0.1860255638547138,0.20378079519168885,3.827404387657385e-05,2.8804609361003313,False,1,False,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,0.39157748349243776,False,False
10223890,5,quiet_low_scatter,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.010414034572,8.0,0.0005,0.75,True,,10.523677004384808,447.3315351521487,9.808475654572248,102.75996151623966,94.6913747630796,7,9,0.7777777777777778,515,20,0.052367700438480824,False,False,0.40007658395916224,db6,43,686,7,0.02096983194650036,0.0004999998247050552,154,0.0,0.0,9,9,1.0,0.4444444444444444,0.5963886413483112,0.45406277848314996,0.4702930656053799,-4.961899815441481,0.0,0.0,-7.382653107801396e-05,2.307957816145703,False,1,False,10.523677004384808,447.3315351521487,9.808475654572248,102.75996151623966,94.6913747630796,0.052367700438480824,False,False
2715763,5,quiet_low_scatter,0,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,443.81040446208937,2.0,0.0002,0.15,True,,2.0025840413291007,443.776104695964,2.94257246889174,61.97519180595499,33.83397153334831,27,48,0.5625,98,6,0.001292020664550364,True,True,0.3994220830500126,db6,43,686,7,0.013289697221077746,0.00019999983892371453,229,58.91698814667995,0.9506543897621114,47,48,0.9791666666666666,0.9361702127659575,0.07530316751243943,0.944798937541638,15.783373659367195,14.725485471115464,0.9329745204616701,0.9430610246292805,0.00011118654122288518,0.6654757485534147,True,1,False,2.0025840413291007,443.776104695964,2.94257246889174,61.97519180595499,33.83397153334831,0.001292020664550364,True,True
2715763,5,quiet_low_scatter,1,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,444.41040446208933,4.0,0.0005,0.45,True,,2.0025840413291007,444.38914062698314,3.92342995852232,302.0852962771131,168.58522485022033,28,47,0.5957446808510638,98,8,0.001292020664550364,True,True,0.4002479170449078,db6,43,686,7,0.020978641997308076,0.0004999999177205394,418,295.23796501794146,0.9773331196732913,46,47,0.9787234042553191,0.9782608695652174,0.045019755765774036,0.976202027439431,59.01576599371856,56.97856318638961,0.9654803632042023,0.9761489783806824,0.0003679053604202509,0.33433126638250865,True,1,False,2.0025840413291007,444.38914062698314,3.92342995852232,302.0852962771131,168.58522485022033,0.001292020664550364,True,True
2715763,5,quiet_low_scatter,2,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,447.26040446208935,2.0,0.0005,0.75,True,,5.006460103322752,447.229540440705,2.94257246889174,71.84356417175701,42.437411539001026,9,19,0.47368421052631576,245,6,0.001292020664550364,True,True,0.40699862502515316,db6,43,686,7,0.021013654215094515,0.0004999921644478489,96,68.35415209290476,0.951430415249025,19,19,1.0,0.9473684210526315,0.11817120301650923,0.9308192857047958,22.055091224339666,19.947669160634636,0.9044473658136897,0.9292313344617189,0.00021489193845802834,0.6295607399942084,True,1,False,5.006460103322752,447.229540440705,2.94257246889174,71.84356417175701,42.437411539001026,0.001292020664550364,True,True
2715763,5,quiet_low_scatter,3,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,445.76040446208935,8.0,0.0002,0.45,True,,5.006460103322752,445.69695061315724,7.84685991704464,139.20770848524802,92.66566404538376,11,19,0.5789473684210527,245,16,0.001292020664550364,True,True,0.4016454159282148,db6,43,686,7,0.013262342963201149,0.0001999999617544601,305,136.2943573279693,0.9790719121162211,18,19,0.9473684210526315,1.0,0.06986465593895984,0.9848491878293366,24.44530895063205,23.396638759693765,0.957101372985054,0.9848491878293364,0.0001822217823881367,0.145952276733043,True,1,False,5.006460103322752,445.69695061315724,7.84685991704464,139.20770848524802,92.66566404538376,0.001292020664550364,True,True
2715763,5,quiet_low_scatter,4,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,445.01040446208935,4.0,0.0002,0.15,True,,9.992485675611533,445.06348015110416,3.92342995852232,71.7238787965238,47.84381507651302,7,10,0.7,489,8,0.0007514324388466775,True,True,0.40201850002631545,db6,43,686,7,0.013267644601659957,0.00019999851664176393,85,69.93998632241333,0.975128332376289,10,10,1.0,1.0,0.14421226185733396,0.9508752646029622,12.340397184546983,11.132019100628531,0.9020794820581934,0.9508752646029626,0.00015612795198705065,0.23976774402657516,True,1,False,9.992485675611533,445.06348015110416,3.92342995852232,71.7238787965238,47.84381507651302,0.0007514324388466775,True,True
2715763,5,quiet_low_scatter,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.01040446208935,8.0,0.0005,0.75,True,,10.012920206645504,450.94862508888764,7.84685991704464,238.7334986230305,176.89167000584084,6,9,0.6666666666666666,490,16,0.001292020664550364,True,True,0.4020348750054836,db6,43,686,7,0.020969832004089348,0.0004999990766529905,154,235.96442521685034,0.9884009851061889,9,9,1.0,1.0,0.13161199345876926,0.9769365073588846,42.699612996803616,39.32910077756063,0.9210645721895585,0.9769365073588847,0.00043867747232695375,0.08886802343103402,True,1,False,10.012920206645504,450.94862508888764,7.84685991704464,238.7334986230305,176.89167000584084,0.001292020664550364,True,True
11450313,5,smooth_background_dominant,0,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,443.8109955530279,2.0,0.0002,0.15,True,,10.033198544617335,447.0052440154577,9.808422202477232,57.72923655514703,42.99919913357679,5,10,0.5,491,20,4.016599272308667,False,False,0.4010620000772178,db6,43,686,7,0.01328969628608089,0.00019997324073239842,225,0.0,0.0,10,10,1.0,0.5,0.2927011405466253,0.7858876216148607,-1.0428128511557926,-2.506389485709805,0.0,0.0,3.017096224006144e-05,49.36297692307115,False,1,False,10.033198544617335,447.0052440154577,9.808422202477232,57.72923655514703,42.99919913357679,4.016599272308667,False,False
11450313,5,smooth_background_dominant,1,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,444.4109955530279,4.0,0.0005,0.45,True,,10.033198544617335,447.0052440154577,9.808422202477232,57.186795107363416,42.96648201307797,5,10,0.5,491,20,4.016599272308667,False,False,0.4025810002349317,db6,43,686,7,0.02097864163182931,0.0004999903028640729,419,0.0,0.0,10,10,1.0,0.5,0.3300409911585285,0.7443988987127461,-1.3916532749836144,-2.985013230589047,0.0,0.0,-6.14130829028614e-05,24.211041722457306,False,1,False,10.033198544617335,447.0052440154577,9.808422202477232,57.186795107363416,42.96648201307797,4.016599272308667,False,False
11450313,5,smooth_background_dominant,2,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,447.2609955530279,2.0,0.0005,0.75,True,,10.033198544617335,447.0052440154577,9.808422202477232,59.646066230545294,43.85510426588941,5,10,0.5,491,20,1.0066397089234669,False,True,0.39860720885917544,db6,43,686,7,0.02101365271685804,0.0004999934479515966,97,0.0,0.0,10,10,1.0,0.5,0.2881163209499054,0.7909818656112162,0.26460275853298937,-1.1523507211086725,0.0,0.0,8.322305856553469e-05,17.645961387198668,False,1,False,10.033198544617335,447.0052440154577,9.808422202477232,59.646066230545294,43.85510426588941,1.0066397089234669,False,True
11450313,5,smooth_background_dominant,3,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,445.7609955530279,8.0,0.0002,0.45,True,,10.033198544617335,447.0052440154577,9.808422202477232,57.64196525837833,42.96882395924441,5,10,0.5,491,20,1.0066397089234669,False,True,0.40219775028526783,db6,43,686,7,0.013262342907482646,0.00019999989420915742,305,0.0,0.0,10,10,1.0,0.5,0.28813862322825445,0.7909570853019394,-1.1776264889635089,-2.584946243086636,0.0,0.0,-1.6454183549063917e-05,91.3206531645618,False,1,False,10.033198544617335,447.0052440154577,9.808422202477232,57.64196525837833,42.96882395924441,1.0066397089234669,False,True
11450313,5,smooth_background_dominant,4,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,445.0109955530279,4.0,0.0002,0.15,True,,10.033198544617335,447.0052440154577,9.808422202477232,57.67586869127899,42.96882395924441,5,10,0.5,491,20,0.0033198544617334845,True,True,0.402861375361681,db6,43,686,7,0.013267644379321462,0.0001999981034572773,85,0.0,0.0,10,10,1.0,0.5,0.2977871088323816,0.7802365457417982,-0.9012471358398434,-2.381264413136964,0.0,0.0,3.017096224006144e-05,49.181672781058836,False,1,False,10.033198544617335,447.0052440154577,9.808422202477232,57.67586869127899,42.96882395924441,0.0033198544617334845,True,True
11450313,5,smooth_background_dominant,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.0109955530279,8.0,0.0005,0.75,True,,10.033198544617335,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,491,20,0.0033198544617334845,True,True,0.4017120413482189,db6,43,686,7,0.020969831915462433,0.0004999986501864617,153,0.0,0.0,10,10,1.0,0.5,0.2977871088323816,0.7802365457417982,-0.9012471358398434,-2.381264413136964,0.0,0.0,3.017096224006144e-05,49.181672781058836,False,1,False,10.033198544617335,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,0.0033198544617334845,True,True
11666946,5,smooth_background_dominant,0,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,443.8106768896585,2.0,0.0002,0.15,True,,13.547900345292874,443.65364289570425,9.808434639126062,98.11032267815514,109.30146907152584,3,7,0.42857142857142855,663,20,5.773950172646437,False,False,0.4114376250654459,db6,43,686,7,0.013289696362551926,0.00019997463824605877,225,79.85646856603391,0.813945631674234,7,7,1.0,0.8571428571428571,0.36436097020870467,0.7415788680898444,3.6701535237724134,2.3462909597286394,0.6392895949804778,0.6905116827097766,0.0003157272794532262,1.0778460661893112,True,1,False,13.547900345292874,443.65364289570425,9.808434639126062,98.11032267815514,109.30146907152584,5.773950172646437,False,False
11666946,5,smooth_background_dominant,1,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,2.0,444.4106768896585,4.0,0.0005,0.45,True,,13.629637300618924,456.956332375019,9.808434639126062,97.93274662334221,108.71230277430656,3,6,0.5,667,20,5.814818650309462,False,False,0.4120557918213308,db6,43,686,7,0.020978641661721815,0.000499990936353556,421,81.45943609148159,0.8317895586527518,6,6,1.0,0.8333333333333334,0.3505228316403742,0.779372602031551,4.050613894449585,2.725336886039205,0.6728207025047831,0.7370381518366846,0.0004696597402304159,0.9607281794030053,True,1,False,13.629637300618924,456.956332375019,9.808434639126062,97.93274662334221,108.71230277430656,5.814818650309462,False,False
11666946,5,smooth_background_dominant,2,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,447.2606768896585,2.0,0.0005,0.75,True,,13.547900345292874,443.65364289570425,9.808434639126062,97.57301807934209,108.74260050682472,3,7,0.42857142857142855,663,20,1.7095800690585747,False,False,0.3983729579485953,db6,43,686,7,0.0210136528394027,0.0004999914427624708,97,78.58859219384978,0.8054336510319379,7,7,1.0,0.8571428571428571,0.3829106495761022,0.7199375754945474,3.4927807875975696,2.2053065382988417,0.6313899074713223,0.6819790449855619,0.00038753045271711084,0.8585562481342239,True,1,False,13.547900345292874,443.65364289570425,9.808434639126062,97.57301807934209,108.74260050682472,1.7095800690585747,False,False
11666946,5,smooth_background_dominant,3,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,5.0,445.7606768896585,8.0,0.0002,0.45,True,,13.547900345292874,443.65364289570425,9.808434639126062,98.91392472520873,109.76877534891473,3,7,0.42857142857142855,663,20,1.7095800690585747,False,False,0.400240208953619,db6,43,686,7,0.013262342912039708,0.00019999992018060464,305,79.57967771386085,0.8045346288193491,7,7,1.0,0.8571428571428571,0.37592622603179765,0.7280860696295693,3.407745731548444,2.118052996403293,0.621540796543195,0.671340789313054,0.000497562054420142,0.6231587242161204,True,1,False,13.547900345292874,443.65364289570425,9.808434639126062,98.91392472520873,109.76877534891473,1.7095800690585747,False,False
11666946,5,smooth_background_dominant,4,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,445.0106768896585,4.0,0.0002,0.15,True,,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.42857142857142855,663,20,0.35479003452928737,False,False,0.39839920913800597,db6,43,686,7,0.013267644397510976,0.00019999816246740743,85,78.51874584256403,0.802576231620116,7,7,1.0,0.8571428571428571,0.37847125095558337,0.7251168738851527,3.3818655135838296,2.090099166095469,0.61803142605767,0.6675502359578317,0.0003884490434198362,0.6880526160210728,True,1,False,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,0.35479003452928737,False,False
11666946,5,smooth_background_dominant,5,tps_like_event_consistency_hardened,integrated_wavelet_whitening,tps_like_event_consistency,False,10.0,451.0106768896585,8.0,0.0005,0.75,True,,13.629637300618924,456.956332375019,9.808434639126062,100.79695382875158,112.82733361131694,3,6,0.5,667,20,0.3629637300618924,False,False,0.3995345002040267,db6,43,686,7,0.02096983192271036,0.0004999989244129921,154,84.24192800915557,0.8357586693768337,6,6,1.0,0.8333333333333334,0.3487749627088221,0.7814700447494134,4.159808525939584,2.8449536116902787,0.6839145585547555,0.7491908622532547,0.0005291847940016581,0.9556582670330254,True,1,False,13.629637300618924,456.956332375019,9.808434639126062,100.79695382875158,112.82733361131694,0.3629637300618924,False,False
