target_id,quarter,sample_stratum,case_index,branch,detector,pipeline,success,recovered_period_days,recovered_duration_hours,recovered_epoch_days,recovered_depth_raw,score,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,error,seed_source,ingress_fraction,bls_seed_rank,tls_snr
12645975,5,gap_heavy,0,raw,bls,raw_bls,True,12.559633027522935,5.1000000000000005,444.16103698692893,0.00038755317459711813,0.003435326542377488,5.279816513761467,False,False,0.07578004198148847,,,,,
12645975,5,gap_heavy,0,raw,trapezoid,raw_trapezoid,True,12.571309424520432,6.357142857142858,444.13789710597655,0.00037030986628891347,1.5476584191622973e-05,5.285654712260216,False,False,0.26457079173997045,,bls_top_peaks,0.1,2.0,
12645975,5,gap_heavy,0,raw,tls,raw_tls,True,9.46635741031118,1.12107713683298,448.00143444717247,0.9990665313390061,9.014634686684774,3.7331787051555896,False,False,17.830852499697357,,,,,4.2327325313795425
12645975,5,gap_heavy,0,arima,bls,arima_bls,True,14.824854045037531,1.5,453.6814708965379,0.0010562427468442021,0.004472254911139307,6.412427022518766,False,False,0.09019133308902383,,,,,
12645975,5,gap_heavy,0,arima,trapezoid,arima_trapezoid,True,14.556296914095078,1.5,454.7549083965379,0.0016904756890241486,3.168422168462522e-05,6.278148457047539,False,False,0.21644399967044592,,bls_top_peaks,0.3,2.0,
12645975,5,gap_heavy,0,arima,tls,arima_tls,True,9.320128064531165,1.1210911593468587,447.7310378584726,0.9988032885303213,6.209172133310083,3.6600640322655824,False,False,18.76638700021431,,,,,5.300211335760408
12645975,5,gap_heavy,0,kalman,bls,kalman_bls,True,9.909090909090908,8.850000000000001,443.95166198692897,0.0002596011167878567,0.003384930945381572,3.954545454545454,False,False,0.07574704103171825,,,,,
12645975,5,gap_heavy,0,kalman,trapezoid,kalman_trapezoid,True,9.89741451209341,8.850000000000001,444.03916198692895,0.0002629018972012381,1.416150575029966e-05,3.9487072560467054,False,False,0.3179389997385442,,bls_top_peaks,0.1,2.0,
12645975,5,gap_heavy,0,kalman,tls,kalman_tls,True,9.46635741031118,1.12107713683298,448.00143444717247,0.9990891676255489,8.827624464821119,3.7331787051555896,False,False,16.486183333210647,,,,,4.10840239524143
12645975,5,gap_heavy,0,gp,bls,gp_bls,True,12.629691409507922,10.05,449.50791198692895,0.0004473156504054656,0.0055729949591846965,5.314845704753961,False,False,0.0727289579808712,,,,,
12645975,5,gap_heavy,0,gp,trapezoid,gp_trapezoid,True,12.629691409507922,8.785714285714286,449.5536709155004,0.0005026542831783282,3.245426901937135e-05,5.314845704753961,False,False,0.30952391726896167,,bls_top_peaks,0.1,1.0,
12645975,5,gap_heavy,0,gp,tls,gp_tls,True,14.53669920777141,17.352201596344468,450.8434955178611,0.9994810737580089,7.237122075132977,6.268349603885705,False,False,17.910960499662906,,,,,3.8716672521722617
12645975,5,gap_heavy,1,raw,bls,raw_bls,True,2.0041701417848206,5.1000000000000005,444.31728698692893,0.00033044739986794273,0.00680989015017061,0.002085070892410279,True,True,0.07426225021481514,,,,,
12645975,5,gap_heavy,1,raw,trapezoid,raw_trapezoid,True,2.0041701417848206,6.357142857142858,444.31728698692893,0.00038901510245414216,5.0890803197653836e-05,0.002085070892410279,True,True,0.29719079192727804,,bls_top_peaks,0.3,1.0,
12645975,5,gap_heavy,1,raw,tls,raw_tls,True,1.9996884177019312,4.162154454265984,444.4086748988752,0.9995260311999298,20.916597604776598,0.00015579114903441216,True,True,19.302342417184263,,,,,10.93234950078006
12645975,5,gap_heavy,1,arima,bls,arima_bls,True,9.325271059216012,1.5,447.70647089653795,0.0008050146092593523,0.004246416285227463,3.662635529608006,False,False,0.09208850003778934,,,,,
12645975,5,gap_heavy,1,arima,trapezoid,arima_trapezoid,True,14.556296914095078,1.5,454.7549083965379,0.0017110196850433378,3.296063382437521e-05,6.278148457047539,False,False,0.21586562506854534,,bls_top_peaks,0.3,3.0,
12645975,5,gap_heavy,1,arima,tls,arima_tls,True,9.320128064531165,1.1210911593468587,447.7310378584726,0.9987533960759551,6.838202922808292,3.6600640322655824,False,False,16.152675999794155,,,,,5.493927254991902
12645975,5,gap_heavy,1,kalman,bls,kalman_bls,True,4.000834028356964,3.9000000000000004,446.392286986929,0.0005112824814398939,0.0067561775736675635,1.000417014178482,False,True,0.07488099997863173,,,,,
12645975,5,gap_heavy,1,kalman,trapezoid,kalman_trapezoid,True,2.0041701417848206,7.571428571428571,444.298536986929,0.0003602349871385312,5.0920266706150526e-05,0.002085070892410279,True,True,0.25640216702595353,,bls_top_peaks,0.3,2.0,
12645975,5,gap_heavy,1,kalman,tls,kalman_tls,True,1.9996884177019312,4.162154454265984,444.4086748988752,0.9995298120514969,20.904811582061086,0.00015579114903441216,True,True,15.55004912475124,,,,,10.85678356673288
12645975,5,gap_heavy,1,gp,bls,gp_bls,True,10.002502085070892,3.9000000000000004,452.40478698692897,0.0007226338412900238,0.006082334269517414,4.001251042535446,False,False,0.07250704197213054,,,,,
12645975,5,gap_heavy,1,gp,trapezoid,gp_trapezoid,True,4.000834028356964,3.928571428571429,444.40478698692897,0.0004982235104858502,4.016592558938551e-05,1.000417014178482,False,True,0.2334899171255529,,bls_top_peaks,0.1,2.0,
12645975,5,gap_heavy,1,gp,tls,gp_tls,True,1.9996884177019312,3.783776776605439,444.41469569791957,0.9995530684103953,18.125997260049154,0.00015579114903441216,True,True,17.156379292253405,,,,,9.141857592067707
12645975,5,gap_heavy,2,raw,bls,raw_bls,True,12.571309424520432,6.300000000000001,444.13603698692896,0.000347049765247216,0.003431589498680997,1.5142618849040865,False,False,0.07486395817250013,,,,,
12645975,5,gap_heavy,2,raw,trapezoid,raw_trapezoid,True,12.571309424520432,6.357142857142858,444.13603698692896,0.00036897449810095306,1.4614858742482539e-05,1.5142618849040865,False,False,0.27315475000068545,,bls_top_peaks,0.1,1.0,
12645975,5,gap_heavy,2,raw,tls,raw_tls,True,4.999257266218687,0.9502662840215177,447.2515606551189,0.9992778799388202,9.169428989199172,0.00014854675626256862,True,True,15.431291707791388,,,,,5.184097937067423
12645975,5,gap_heavy,2,arima,bls,arima_bls,True,14.824854045037531,1.5,453.6814708965379,0.0010405945794811538,0.004405998746494566,1.9649708090075062,False,False,0.09244112484157085,,,,,
12645975,5,gap_heavy,2,arima,trapezoid,arima_trapezoid,True,14.556296914095078,1.5,454.7549083965379,0.0017101630555396642,3.2139756323551136e-05,1.9112593828190156,False,False,0.21868445770815015,,bls_top_peaks,0.3,2.0,
12645975,5,gap_heavy,2,arima,tls,arima_tls,True,10.247022628635808,1.1324153124715743,451.50417108138777,0.9987028964054072,6.209650338978956,1.0494045257271616,False,False,17.151704750023782,,,,,4.847335412532579
12645975,5,gap_heavy,2,kalman,bls,kalman_bls,True,11.999165971643036,2.7,453.22978698692896,0.0005176235945984066,0.0034166427098571246,1.399833194328607,False,False,0.07529958337545395,,,,,
12645975,5,gap_heavy,2,kalman,trapezoid,kalman_trapezoid,True,12.641367806505421,1.5,451.95947448692897,0.0009008490362157463,1.3646174309471775e-05,1.5282735613010843,False,False,0.26761449966579676,,bls_top_peaks,0.3,2.0,
12645975,5,gap_heavy,2,kalman,tls,kalman_tls,True,4.999257266218687,0.9502662840215177,447.2515606551189,0.999272492604538,9.448597986551976,0.00014854675626256862,True,True,16.046438708901405,,,,,5.189919254828933
12645975,5,gap_heavy,2,gp,bls,gp_bls,True,12.629691409507922,10.05,449.50791198692895,0.00045049891613469374,0.005612654478914563,1.5259382819015843,False,False,0.0722522079013288,,,,,
12645975,5,gap_heavy,2,gp,trapezoid,gp_trapezoid,True,12.629691409507922,8.785714285714286,449.5536709155004,0.0005052802785409966,3.164409618933639e-05,1.5259382819015843,False,False,0.2684242920950055,,bls_top_peaks,0.1,1.0,
12645975,5,gap_heavy,2,gp,tls,gp_tls,True,14.53669920777141,17.352201596344468,450.73931851141066,0.9994607518723937,7.146182062162613,1.907339841554282,False,False,16.89615475013852,,,,,4.1495425196216535
12645975,5,gap_heavy,3,raw,bls,raw_bls,True,9.932443703085905,10.05,446.33916198692896,0.00025463779276631277,0.003408753887691504,0.9864887406171811,False,True,0.07450516568496823,,,,,
12645975,5,gap_heavy,3,raw,trapezoid,raw_trapezoid,True,9.465387823185988,1.5,448.00322448692896,0.0008553710538102134,1.678844310577755e-05,0.8930775646371977,False,False,0.274358750320971,,bls_top_peaks,0.3,2.0,
12645975,5,gap_heavy,3,raw,tls,raw_tls,True,9.46635741031118,1.12107713683298,448.00143444717247,0.999054598736482,8.73148893755484,0.8932714820622358,False,False,16.008949999697506,,,,,4.286824309203721
12645975,5,gap_heavy,3,arima,bls,arima_bls,True,14.824854045037531,1.5,453.6814708965379,0.0010405840304091138,0.004405954080493896,1.9649708090075062,False,False,0.0925970422104001,,,,,
12645975,5,gap_heavy,3,arima,trapezoid,arima_trapezoid,True,14.556296914095078,1.5,454.7549083965379,0.001710150688297613,3.2295326725132086e-05,1.9112593828190156,False,False,0.2438172921538353,,bls_top_peaks,0.3,2.0,
12645975,5,gap_heavy,3,arima,tls,arima_tls,True,9.320128064531165,1.1210911593468587,447.7310378584726,0.9988011091015255,6.214537187512595,0.8640256129062329,False,False,16.345252708066255,,,,,5.305511959235778
12645975,5,gap_heavy,3,kalman,bls,kalman_bls,True,14.532944120100083,5.1000000000000005,450.767286986929,0.0003940754679014091,0.0033394685527500297,1.9065888240200166,False,False,0.07409695815294981,,,,,
12645975,5,gap_heavy,3,kalman,trapezoid,kalman_trapezoid,True,9.465387823185988,1.5,448.00322448692896,0.0008333414742960472,1.6300860760825805e-05,0.8930775646371977,False,False,0.2558972919359803,,bls_top_peaks,0.3,3.0,
12645975,5,gap_heavy,3,kalman,tls,kalman_tls,True,9.46635741031118,1.12107713683298,448.00143444717247,0.9990755877808604,8.59437093533176,0.8932714820622358,False,False,15.840340791270137,,,,,4.1696863097511265
12645975,5,gap_heavy,3,gp,bls,gp_bls,True,12.629691409507922,7.5,449.56103698692897,0.0005101603673608567,0.005535547084195271,1.5259382819015843,False,False,0.07176829222589731,,,,,
